timestamp,amount
1464256800000,83834.908189008
1464260400000,84005.804851939
1464264000000,84145.735251678
1464267600000,84288.312150842
1464271200000,84429.769768546
1464274800000,84589.164515629
1464278400000,84659.762068826
1464282000000,84484.253417699
1464285600000,84317.15789676
1464289200000,84286.779622477
1464292800000,84266.844163996
1464296400000,84311.341553334
1464300000000,84363.415974951
1464303600000,84346.47378842
1464307200000,84370.566808245
1464310800000,85721.403734477
1464314400000,87499.941455787
1464318000000,88015.413127621
1464321600000,88262.78491147
1464325200000,88926.71615197
1464328800000,89016.86359746
1464332400000,89246.035510737
1464336000000,89359.06696343
1464339600000,89981.072101514
1464343200000,90218.047128324
1464346800000,90794.179484381
1464350400000,91893.877936174
1464354000000,93304.72163468
1464357600000,93747.517738505
1464361200000,93288.895711841
1464364800000,92597.01748432
1464368400000,92852.573126918
1464372000000,92647.325346523
1464375600000,92464.524487107
1464379200000,92630.228702355
1464382800000,92761.999306397
1464386400000,92958.127551721
1464390000000,92962.573471218
1464393600000,93003.42722019
1464397200000,93012.124804934
1464400800000,93414.830373123
1464404400000,93653.028769275
1464408000000,93947.631325183
1464411600000,93773.758314221
1464415200000,93746.678415483
1464418800000,94105.064072587
1464422400000,94379.985519022
1464426000000,94601.604639937
1464429600000,94741.773673153
1464433200000,94788.79752296
1464436800000,95079.432728641
1464440400000,95119.651274635
1464444000000,95117.148626093
1464447600000,95003.910703105
1464451200000,94698.865966812
1464454800000,94594.966487689
1464458400000,94510.211642142
1464462000000,94580.570086284
1464465600000,95215.999044834
1464469200000,96004.564275827
1464472800000,95800.247662848
1464476400000,95449.426296133
1464480000000,96303.887455234
1464483600000,96874.742987599
1464487200000,96881.218482244
1464490800000,96613.366230092
1464494400000,96674.337236165
1464498000000,96815.589781262
1464501600000,96840.571805911
1464505200000,97004.214788958
1464508800000,96994.295887407
1464512400000,96784.174326308
1464516000000,96584.87337633
1464519600000,96794.984738152
1464523200000,96947.302732552
1464526800000,96788.298844011
1464530400000,96258.519474016
1464534000000,95762.258643805
1464537600000,95178.480719752
1464541200000,95121.976660296
1464544800000,94865.136797364
1464548400000,94804.217942346
1464552000000,95592.905517683
1464555600000,95437.236611329
1464559200000,94768.425682594
1464562800000,94745.004366407
1464566400000,94866.047680171
1464570000000,94923.732214635
1464573600000,94853.945201392
1464577200000,94772.54792198
1464580800000,94204.1036788
1464584400000,93968.179835295
1464588000000,94050.84657624
1464591600000,94055.892593335
1464595200000,94083.701601425
1464598800000,94096.522151371
1464602400000,93730.188071018
1464606000000,93615.078521231
1464609600000,93706.694006007
1464613200000,93650.968754846
1464616800000,93624.675157818
1464620400000,93438.527046247
1464624000000,93225.438777793
1464627600000,93405.395007958
1464631200000,93873.716237268
1464634800000,93984.785548988
1464638400000,93552.147568733
1464642000000,93240.720245273
1464645600000,93249.481688732
1464649200000,93178.456769655
1464652800000,93317.802608662
1464656400000,93502.87993532
1464660000000,93544.956386582
1464663600000,93325.523927692
1464667200000,93257.640972298
1464670800000,93190.797944209
1464674400000,93078.916322106
1464678000000,92707.173318677
1464681600000,92015.142424009
1464685200000,91782.271548417
1464688800000,90349.138080913
1464692400000,89900.617110856
1464696000000,89758.663310488
1464699600000,89173.984228353
1464703200000,88691.874082237
1464706800000,87265.791610797
1464710400000,86004.150900431
1464714000000,85813.907528724
1464717600000,85829.263497348
1464721200000,85541.289333998
1464724800000,85728.466656432
1464728400000,85708.376437711
1464732000000,85732.122548587
1464735600000,85730.395049795
1464739200000,85802.121813102
1464742800000,85853.922537191
1464746400000,85754.72391332
1464750000000,85612.336226899
1464753600000,85624.905249835
1464757200000,85778.701490622
1464760800000,85851.263004221
1464764400000,85907.672863998
1464768000000,85771.655260752
1464771600000,85660.407757351
1464775200000,85657.24870843
1464778800000,85824.261526024
1464782400000,85924.504264758
1464786000000,86296.335648766
1464789600000,86754.675198027
1464793200000,86681.323609388
1464796800000,86860.498426936
1464800400000,86871.947457084
1464804000000,86802.538398929
1464807600000,86924.826181743
1464811200000,87084.961500717
1464814800000,87047.2083241
1464818400000,87224.519896116
1464822000000,87252.279841262
1464825600000,87282.923447833
1464829200000,87457.39526814
1464832800000,87310.763260191
1464836400000,87239.044720026
1464840000000,87196.965834235
1464843600000,87121.483087551
1464847200000,87169.328156271
1464850800000,87135.246743924
1464854400000,86952.792532761
1464858000000,86913.08453258
1464861600000,86916.9443005
1464865200000,86669.002511271
1464868800000,86312.905396614
1464872400000,85861.08186303
1464876000000,85644.759899253
1464879600000,85427.207761612
1464883200000,85680.997004313
1464886800000,85628.324671573
1464890400000,85607.24554533
1464894000000,85639.936099079
1464897600000,85741.926929796
1464901200000,85703.777838929
1464904800000,85616.120797506
1464908400000,85765.604936289
1464912000000,85806.148428543
1464915600000,85844.247847525
1464919200000,85816.617104141
1464922800000,85826.744154663
1464926400000,85687.603985726
1464930000000,85681.853760574
1464933600000,85657.564109082
1464937200000,85385.176667124
1464940800000,86188.665617395
1464944400000,86506.156165941
1464948000000,86309.823461002
1464951600000,86215.049437384
1464955200000,86162.235333499
1464958800000,86232.754940356
1464962400000,86410.731278171
1464966000000,86670.349781487
1464969600000,87452.72656889
1464973200000,88460.853023937
1464976800000,88889.006882251
1464980400000,88752.538746539
1464984000000,88534.735283603
1464987600000,88486.746318646
1464991200000,88368.530473079
1464994800000,88204.203060629
1464998400000,88190.811097766
1465002000000,88124.771026059
1465005600000,88003.176644992
1465009200000,88136.303856777
1465012800000,88238.316639217
1465016400000,88349.615448464
1465020000000,88227.503346655
1465023600000,87944.177892064
1465027200000,87695.876353904
1465030800000,86991.92747912
1465034400000,86832.621669859
1465038000000,86872.284603217
1465041600000,87410.195283606
1465045200000,87509.123450714
1465048800000,87576.858085426
1465052400000,87571.862161132
1465056000000,87182.928647887
1465059600000,86642.80581863
1465063200000,86839.26224884
1465066800000,87169.649903513
1465070400000,87314.681257851
1465074000000,87432.959732327
1465077600000,87428.118483363
1465081200000,87354.481644652
1465084800000,87408.803826636
1465088400000,87761.708310276
1465092000000,88154.141854746
1465095600000,87860.996195952
1465099200000,87939.459738789
1465102800000,87886.583540474
1465106400000,87513.348740609
1465110000000,87589.171159286
1465113600000,87686.622065277
1465117200000,87755.277154695
1465120800000,87797.263846323
1465124400000,87824.992253937
1465128000000,87836.654139717
1465131600000,87656.735823786
1465135200000,87685.898901251
1465138800000,87736.179542105
1465142400000,87693.825771387
1465146000000,87790.761581553
1465149600000,87928.083222703
1465153200000,87958.330504279
1465156800000,87944.440337168
1465160400000,87484.366336728
1465164000000,87415.286357572
1465167600000,87661.056580472
1465171200000,87691.725121921
1465174800000,87787.589994403
1465178400000,88093.633645825
1465182000000,88230.343316784
1465185600000,87989.99237473
1465189200000,88225.773144795
1465192800000,88303.254460449
1465196400000,88277.50641893
1465200000000,87920.661403872
1465203600000,87713.099515649
1465207200000,87602.467658698
1465210800000,87532.712665419
1465214400000,87450.473092334
1465218000000,87474.221984607
1465221600000,87374.040819823
1465225200000,87252.818355608
1465228800000,87385.524346512
1465232400000,87491.341567864
1465236000000,87536.054840826
1465239600000,86507.029239033
1465243200000,86029.361616974
1465246800000,85879.255573595
1465250400000,86047.391038111
1465254000000,86195.247716265
1465257600000,86406.906559154
1465261200000,86394.965447433
1465264800000,86653.2725768
1465268400000,86625.753756182
1465272000000,86488.37425607
1465275600000,86382.219739449
1465279200000,86255.609833692
1465282800000,86094.879093797
1465286400000,86441.317797722
1465290000000,86421.294297749
1465293600000,86471.100623157
1465297200000,86371.853687584
1465300800000,86403.34459634
1465304400000,86339.663462199
1465308000000,85708.373535473
1465311600000,85490.763844893
1465315200000,84542.514876791
1465318800000,84150.581472194
1465322400000,84136.186206099
1465326000000,83988.410255263
1465329600000,83749.318173818
1465333200000,83051.835168265
1465336800000,82926.779178725
1465340400000,82902.145920091
1465344000000,82783.170962999
1465347600000,82754.997388218
1465351200000,82945.464108873
1465354800000,82991.879072092
1465358400000,82950.939646307
1465362000000,83103.228023638
1465365600000,83226.318742476
1465369200000,83169.050696749
1465372800000,82767.029433322
1465376400000,82605.330161084
1465380000000,82671.959398657
1465383600000,83209.44279296
1465387200000,82662.276433722
1465390800000,82910.557802798
1465394400000,82873.935866812
1465398000000,82700.988068167
1465401600000,82590.783042682
1465405200000,82445.840315781
1465408800000,82517.513906775
1465412400000,82510.681320622
1465416000000,82884.948368263
1465419600000,82823.321884366
1465423200000,83184.445781227
1465426800000,83339.210796805
1465430400000,82983.051272533
1465434000000,82188.77761762
1465437600000,81530.380093749
1465441200000,81262.996997848
1465444800000,81237.060733407
1465448400000,81002.9689351
1465452000000,80858.095473911
1465455600000,80827.249570399
1465459200000,80599.32263478
1465462800000,80520.292489868
1465466400000,80424.475249482
1465470000000,80455.167790332
1465473600000,80368.670855386
1465477200000,79378.369093698
1465480800000,79308.356389697
1465484400000,79249.13063001
1465488000000,79112.714106942
1465491600000,78928.576200404
1465495200000,78963.233507578
1465498800000,79114.443141298
1465502400000,79324.073020638
1465506000000,79419.120380384
1465509600000,79500.63647832
1465513200000,79521.764693752
1465516800000,79469.078891396
1465520400000,79346.69970031
1465524000000,79393.679301009
1465527600000,79496.371547853
1465531200000,79333.919527148
1465534800000,79297.04304014
1465538400000,79290.674588307
1465542000000,79336.377902882
1465545600000,80110.854936881
1465549200000,80561.639819342
1465552800000,80796.780370109
1465556400000,80732.654532075
1465560000000,80239.719043102
1465563600000,80257.031621622
1465567200000,80125.572832621
1465570800000,80114.298548922
1465574400000,80431.505483103
1465578000000,80534.700010756
1465581600000,80535.67689208
1465585200000,80775.58236292
1465588800000,81132.657844371
1465592400000,81121.32300022
1465596000000,81003.77620582
1465599600000,81101.548318669
1465603200000,81185.407418697
1465606800000,81214.625748805
1465610400000,81288.496165093
1465614000000,81427.722956945
1465617600000,81820.767403642
1465621200000,82133.376447873
1465624800000,82215.341713032
1465628400000,82233.45678988
1465632000000,82223.03069637
1465635600000,82329.072367781
1465639200000,82155.486699166
1465642800000,82034.681549286
1465646400000,81900.165121594
1465650000000,81879.164410421
1465653600000,81760.446911838
1465657200000,81586.282236736
1465660800000,81601.958368669
1465664400000,81633.878126463
1465668000000,81623.135217538
1465671600000,81628.044648784
1465675200000,81730.504870495
1465678800000,81914.590534248
1465682400000,82096.538403883
1465686000000,83366.128169594
1465689600000,83519.194223239
1465693200000,83781.015534361
1465696800000,83695.262777487
1465700400000,83381.578638856
1465704000000,82133.870453828
1465707600000,81855.864635479
1465711200000,81896.67947611
1465714800000,81702.822198138
1465718400000,81586.40157136
1465722000000,81457.514720651
1465725600000,80635.973964063
1465729200000,79253.473913307
1465732800000,79027.826390457
1465736400000,79095.050062939
1465740000000,78591.233702054
1465743600000,78480.766742314
1465747200000,78886.305047192
1465750800000,78771.735043437
1465754400000,78674.737832454
1465758000000,78537.399021179
1465761600000,78120.151384732
1465765200000,77896.106135922
1465768800000,78111.945351057
1465772400000,77542.022659051
1465776000000,77010.037496501
1465779600000,76917.728250382
1465783200000,76021.771721908
1465786800000,75994.147550831
1465790400000,76387.622331818
1465794000000,76444.188101182
1465797600000,76142.565951085
1465801200000,75903.804159827
1465804800000,76072.71041684
1465808400000,75409.642321243
1465812000000,73540.262330855
1465815600000,73263.318509174
1465819200000,73969.933552037
1465822800000,74657.007377375
1465826400000,74450.571965748
1465830000000,72586.872806631
1465833600000,72547.575979798
1465837200000,72903.909908919
1465840800000,73101.73426577
1465844400000,72898.330144498
1465848000000,72700.007169355
1465851600000,72390.059339716
1465855200000,72148.80962103
1465858800000,72010.397628813
1465862400000,72079.073333034
1465866000000,72347.258237179
1465869600000,72302.625005864
1465873200000,72408.946101061
1465876800000,72558.386359413
1465880400000,73064.238709904
1465884000000,72892.581561453
1465887600000,72634.518243378
1465891200000,72517.613082878
1465894800000,72538.489152563
1465898400000,72512.699819915
1465902000000,72247.75109456
1465905600000,71749.291666849
1465909200000,71491.644870502
1465912800000,71657.185042091
1465916400000,71159.243433962
1465920000000,71473.236409613
1465923600000,72598.489770542
1465927200000,73159.186818024
1465930800000,73291.585406681
1465934400000,73302.549297052
1465938000000,73476.273225898
1465941600000,73472.164748565
1465945200000,73206.998182392
1465948800000,73141.682865381
1465952400000,72989.331406805
1465956000000,72942.511717634
1465959600000,73101.568118939
1465963200000,73180.492990949
1465966800000,73235.882488879
1465970400000,73339.182679285
1465974000000,73354.197047834
1465977600000,73325.280895738
1465981200000,73188.329445411
1465984800000,72990.174791229
1465988400000,72782.267284837
1465992000000,72352.172125272
1465995600000,72233.292000998
1465999200000,72039.350636305
1466002800000,71779.137009299
1466006400000,71608.644408602
1466010000000,71435.435579553
1466013600000,71285.254076108
1466017200000,70901.1100514
1466020800000,70923.875793695
1466024400000,70982.090889778
1466028000000,71127.358227645
1466031600000,71146.260186329
1466035200000,71951.597845158
1466038800000,71681.655413207
1466042400000,72619.433300611
1466046000000,73755.351205272
1466049600000,73838.312463166
1466053200000,74145.225243925
1466056800000,74414.678255347
1466060400000,74405.086123007
1466064000000,73939.21225399
1466067600000,73757.835365801
1466071200000,73896.753824411
1466074800000,74090.444311706
1466078400000,73839.651692717
1466082000000,73942.088367531
1466085600000,74196.201540615
1466089200000,74112.008147415
1466092800000,73988.921532899
1466096400000,74124.230549857
1466100000000,74347.899764423
1466103600000,75239.886314325
1466107200000,75689.155771091
1466110800000,75803.259497808
1466114400000,76081.181153546
1466118000000,76299.95411658
1466121600000,76074.789322014
1466125200000,76289.97638376
1466128800000,76386.014341114
1466132400000,76385.062115647
1466136000000,76445.451169716
1466139600000,75915.501077263
1466143200000,75809.156194313
1466146800000,75621.741861663
1466150400000,75853.844455848
1466154000000,76385.727476634
1466157600000,76559.636687514
1466161200000,76622.25829692
1466164800000,76566.813833849
1466168400000,76431.206686207
1466172000000,76356.718174246
1466201100000,75528.409280452
1466204400000,75619.685723177
1466208000000,75377.92071417
1466211600000,74141.418400638
1466215200000,73239.118757257
1466218800000,73073.906156042
1466222400000,73077.766288284
1466226000000,72850.50515133
1466229600000,72856.967065269
1466233200000,72896.050778313
1466236800000,72975.702884034
1466240400000,73048.434771299
1466244000000,73198.942308663
1466247600000,73291.126882585
1466251200000,72871.96755151
1466254800000,72511.354842375
1466258400000,72526.402249369
1466262000000,72743.986243267
1466265600000,73377.825410573
1466269200000,73223.958634153
1466272800000,73421.504148911
1466276400000,73608.004283904
1466280000000,71756.092665926
1466283600000,71132.197196542
1466287200000,70894.06564517
1466290800000,70693.819877525
1466294400000,70742.94593906
1466298000000,70978.931207367
1466301600000,71112.743639847
1466305200000,71228.64614307
1466308800000,71272.060762547
1466312400000,71297.508935003
1466316000000,71387.046161937
1466319600000,71444.149333871
1466323200000,71484.171891293
1466326800000,71622.675465029
1466330400000,71866.938688328
1466334000000,71914.590492479
1466337600000,71859.477249077
1466341200000,71966.163272594
1466344800000,72047.759874467
1466348400000,72199.351097555
1466352000000,72169.978298483
1466355600000,72163.606976022
1466359200000,72168.170009732
1466362800000,72196.207319468
1466366400000,72373.172152479
1466370000000,72482.950310026
1466373600000,72833.316637455
1466377200000,72937.55695415
1466380800000,73053.089792034
1466384400000,72839.686055831
1466388000000,72326.509746425
1466391600000,72386.785869811
1466395200000,72275.726048023
1466398800000,72291.544238258
1466402400000,72644.220323503
1466406000000,72893.281828367
1466409600000,72993.19837901
1466413200000,73257.051421491
1466416800000,73586.098998301
1466420400000,73790.032412372
1466424000000,73254.235888019
1466427600000,73483.92474921
1466431200000,73769.048586637
1466434800000,72398.458634778
1466438400000,72409.715070243
1466442000000,72318.651968102
1466445600000,72378.93220798
1466449200000,72492.724288217
1466452800000,68048.214667603
1466456400000,64888.160721763
1466460000000,64889.92932517
1466463600000,65445.551377053
1466467200000,74092.919143388
1466470800000,73878.42609926
1466474400000,73878.42609926
1466478000000,73878.42609926
1466481600000,72385.887783539
1466485200000,72073.065384763
1466488800000,72092.238236176
1466492400000,70747.799513096
1466496000000,70393.45435717
1466499600000,70173.05746159
1466503200000,70169.88643734
1466506800000,70175.517396447
1466510400000,70188.65630103
1466514000000,70188.65630103
1466517600000,68260.884961004
1466521200000,66253.434235617
1466524800000,64282.659730419
1466528400000,64494.681936262
1466532000000,63979.592270349
1466535600000,63865.185193745
1466539200000,64583.84342471
1466542800000,64574.309764974
1466546400000,64562.520656037
1466550000000,64206.53268739
1466553600000,64338.241158491
1466557200000,64390.745967676
1466560800000,64115.214566166
1466564400000,64104.570980219
1466568000000,64103.916403784
1466571600000,64316.007505883
1466575200000,65248.397978453
1466578800000,65690.432871012
1466582400000,66699.625890852
1466586000000,67777.699431908
1466589600000,67741.67088273
1466593200000,67698.933206076
1466596800000,67827.720319575
1466600400000,67956.195010032
1466604000000,68014.141375453
1466607600000,67881.604859466
1466611200000,69149.463671053
1466614800000,71647.576023139
1466618400000,71922.332962226
1466622000000,70267.383130564
1466625600000,70474.935751153
1466629200000,71885.128158729
1466632800000,72094.50401789
1466636400000,72305.854602181
1466640000000,73415.451674673
1466643600000,74435.405970752
1466647200000,77833.36705832
1466650800000,77230.374404805
1466654400000,78900.771412862
1466658000000,79041.785463801
1466661600000,79719.481816065
1466665200000,80063.947101743
1466668800000,79891.121374546
1466672400000,80056.971854172
1466676000000,80179.358132968
1466679600000,80082.675701609
1466683200000,79905.053226642
1466686800000,79510.483832452
1466690400000,79609.892995293
1466694000000,79955.728293085
1466697600000,79975.696473618
1466701200000,79712.926231839
1466704800000,79563.822275438
1466708400000,78104.222920349
1466712000000,77914.330836928
1466715600000,79563.715148589
1466719200000,80634.719197389
1466722800000,81122.310443547
1466726400000,81516.678083681
1466730000000,81594.979558373
1466733600000,81638.401144263
1466737200000,80642.745327504
1466740800000,80690.103247597
1466744400000,80394.167356866
1466748000000,80496.205151013
1466751600000,80833.736559426
1466755200000,81149.482567674
1466758800000,81061.029348002
1466762400000,81904.261079951
1466766000000,82025.557681407
1466769600000,82040.579311358
1466773200000,81983.494980604
1466776800000,81881.404237309
1466780400000,81752.686861793
1466784000000,81396.442417644
1466787600000,81186.568759887
1466791200000,81322.581738431
1466794800000,82014.56528989
1466798400000,81480.966186525
1466802000000,81593.632828632
1466805600000,81631.522434854
1466809200000,81903.057213288
1466812800000,82661.84213311
1466816400000,83102.147133443
1466820000000,83491.108266279
1466823600000,83408.546515171
1466827200000,83160.672570815
1466830800000,82976.386745786
1466834400000,82958.379857501
1466838000000,82770.0127913
1466841600000,83059.562369058
1466845200000,83004.907554388
1466848800000,82957.095226669
1466852400000,82836.740482406
1466856000000,82911.344601512
1466859600000,82907.76642532
1466863200000,82950.865796948
1466866800000,82906.506393646
1466870400000,81292.411394636
1466874000000,79594.11016992
1466877600000,79531.961076013
1466881200000,79593.75770805
1466884800000,79530.778359425
1466888400000,80228.613371292
1466892000000,80373.481405181
1466895600000,80261.137375285
1466899200000,80083.612463875
1466902800000,80082.046617759
1466906400000,80098.019336621
1466910000000,79844.284078326
1466913600000,79710.449435413
1466917200000,79820.829654961
1466920800000,79791.266597234
1466924400000,79779.3209164
1466928000000,79959.076999239
1466931600000,79779.737677112
1466935200000,79656.505159587
1466938800000,79434.254720019
1466942400000,79287.934828275
1466946000000,80265.081778919
1466949600000,81302.978368126
1466953200000,81584.523294613
1466956800000,82438.440149001
1466960400000,82437.901849234
1466964000000,82040.088039441
1466967600000,81900.402968927
1466971200000,81853.429435072
1466974800000,82076.714916811
1466978400000,82196.391999675
1466982000000,82302.485974485
1466985600000,82204.662537938
1466989200000,82290.675922317
1466992800000,82415.460706427
1466996400000,82485.206998939
1467000000000,82310.104284718
1467003600000,82152.922713424
1467007200000,81981.815714214
1467010800000,82072.505814725
1467014400000,82240.782499756
1467018000000,81878.896081478
1467021600000,81911.345111176
1467025200000,82411.632390385
1467028800000,82612.762065009
1467032400000,82558.802754335
1467036000000,82645.13170816
1467039600000,82440.818772383
1467043200000,82308.512370451
1467046800000,82024.314376892
1467050400000,81788.207505551
1467054000000,81625.815404598
1467057600000,80809.911999491
1467061200000,80320.155347431
1467064800000,80635.485212435
1467068400000,80828.003991116
1467072000000,81442.280889916
1467075600000,81568.605960714
1467079200000,81508.940548283
1467082800000,81456.314532148
1467086400000,81611.922126511
1467090000000,81525.893726814
1467093600000,81369.49534457
1467097200000,81217.091718069
1467100800000,80995.077676022
1467104400000,80943.971928552
1467108000000,81002.531128704
1467111600000,81167.51679767
1467115200000,81173.53635358
1467118800000,80679.662517786
1467122400000,80000.68208566
1467126000000,79357.72520792
1467129600000,79326.365839465
1467133200000,79437.266839427
1467136800000,79680.064781537
1467140400000,79946.218470804
1467144000000,79951.100653027
1467147600000,79926.474943208
1467151200000,79982.939660616
1467154800000,79982.678206359
1467158400000,80048.682786692
1467162000000,79845.771553888
1467165600000,79791.023949519
1467169200000,79676.439444537
1467172800000,79446.508111225
1467176400000,79401.911611993
1467180000000,78717.16964826
1467183600000,78657.021527123
1467187200000,78623.796306897
1467190800000,78738.84096471
1467194400000,78855.96272963
1467198000000,78846.930548579
1467201600000,78664.5713527
1467205200000,78567.440876807
1467208800000,78563.363248831
1467212400000,78464.503947602
1467216000000,78248.858981881
1467219600000,78110.218955581
1467223200000,77930.906627115
1467226800000,77950.009015856
1467230400000,78050.839080993
1467234000000,78202.43183891
1467237600000,78213.968473843
1467241200000,78077.954847175
1467244800000,78361.464321878
1467248400000,78790.768726372
1467252000000,78878.286863233
1467255600000,78924.801286935
1467259200000,78877.291252618
1467262800000,78947.815601903
1467266400000,78945.764422064
1467270000000,78921.591219016
1467273600000,78990.080846406
1467277200000,78874.411231789
1467280800000,79062.70007596
1467284400000,79256.598654188
1467288000000,79752.277192984
1467291600000,80502.292071819
1467295200000,80257.537944169
1467298800000,80594.352923126
1467302400000,81029.178274523
1467306000000,81714.760442536
1467309600000,81684.497533102
1467313200000,81419.096821667
1467316800000,81571.529160204
1467320400000,81711.648853779
1467324000000,81878.298607189
1467327600000,82021.76480924
1467331200000,81840.188049937
1467334800000,81466.601064973
1467338400000,81906.746038372
1467342000000,82555.775091829
1467345600000,83048.106975144
1467349200000,82938.218570138
1467352800000,82852.765362365
1467356400000,81890.215152166
1467360000000,81892.910539341
1467363600000,81898.948731404
1467367200000,81792.238292699
1467370800000,81820.04452163
1467374400000,81752.446773925
1467378000000,81626.786238324
1467381600000,82246.755284399
1467385200000,83580.229899464
1467388800000,83897.065226913
1467392400000,83842.408898511
1467396000000,81657.361207723
1467399600000,80049.409208574
1467403200000,80008.138097531
