timestamp,total,buy,sell,buyRatio,sellRatio
1500343200000,1350.53657,666.56399,683.97258,0.493554936,0.506445064
1500339600000,2040.72186,727.30942,1313.41244,0.356398113,0.643601887
1500336000000,2592.74953,1326.32831,1266.42123,0.511552811,0.488447193
1500332400000,1655.85108,986.83428,669.0168,0.595968014,0.404031986
1500328800000,1650.30421,584.78132,1065.52289,0.35434759,0.64565241
1500325200000,2483.0976,1487.79308,995.30452,0.599168184,0.400831816
1500321600000,1065.62212,312.06263,753.55949,0.292845488,0.707154512
1500318000000,2110.21236,1018.68967,1091.52269,0.482742727,0.517257273
1500314400000,3932.61936,2459.95945,1472.65991,0.625526964,0.374473036
1500310800000,1123.47367,730.26548,393.20819,0.65000676,0.34999324
1500307200000,2183.68129,872.5998,1311.08149,0.399600346,0.600399654
1500303600000,1284.60861,960.88672,323.72189,0.747999595,0.252000405
1500300000000,1281.94808,601.34628,680.6018,0.469087859,0.530912141
1500296400000,2121.25144,886.99157,1234.25987,0.418145418,0.581854582
1500292800000,1149.93511,393.31117,756.62394,0.342029012,0.657970988
1500289200000,1343.99873,567.49522,776.5035,0.422243866,0.577756126
1500285600000,1780.61497,913.93665,866.67832,0.513270227,0.486729773
1500282000000,1389.74918,722.84082,666.90836,0.520123221,0.479876779
1500278400000,2570.20833,1428.39482,1141.81351,0.555750599,0.444249401
1500274800000,2328.98669,1540.40754,788.57915,0.66140676,0.33859324
1500271200000,435.328,237.05732,198.27067,0.544548754,0.455451223
1500267600000,692.9217,405.7635,287.15821,0.585583479,0.414416535
1500264000000,1132.25174,532.84654,599.4052,0.470607835,0.529392165
1500260400000,1327.48138,683.22377,644.25761,0.514676726,0.485323274
1500256800000,1713.69727,1229.49372,484.20355,0.717450942,0.282549058
1500253200000,1141.38158,813.50241,327.87917,0.712734833,0.287265167
1500249600000,1496.29311,764.86246,731.43065,0.511171544,0.488828456
1500246000000,1650.04449,1039.09144,610.95305,0.629735408,0.370264592
1500242400000,3157.56551,1990.05271,1167.5128,0.630249065,0.369750935
1500238800000,2760.08486,1274.03244,1486.05241,0.461591764,0.538408232
1500235200000,1582.69719,476.22385,1106.47334,0.300893849,0.699106151
1500231600000,1865.01767,814.38455,1050.63311,0.436663182,0.563336813
1500228000000,1910.13033,734.40136,1175.72897,0.384477095,0.615522905
1500224400000,3185.12391,1920.76016,1264.36374,0.603040954,0.396959043
1500220800000,2642.92549,1361.70716,1281.21833,0.515227223,0.484772777
1500217200000,2596.52505,1132.48574,1464.0393,0.436154367,0.563845629
1500213600000,6091.51597,3055.53631,3035.97967,0.501605237,0.498394765
1500210000000,3394.09707,1787.16963,1606.92744,0.526552303,0.473447697
1500206400000,3581.88808,1200.72843,2381.15965,0.335222208,0.664777792
1500202800000,2999.95483,1068.11395,1931.84088,0.356043344,0.643956656
1500199200000,3503.84492,1169.37942,2334.46551,0.333741774,0.666258229
1500195600000,1268.24018,699.79641,568.44377,0.551785396,0.448214604
1500192000000,983.56811,452.50261,531.0655,0.460062303,0.539937697
1500188400000,1502.78136,860.40026,642.3811,0.572538549,0.427461451
1500184800000,490.99516,265.46113,225.53403,0.540659362,0.459340638
1500181200000,718.36606,466.56897,251.79709,0.649486377,0.350513623
1500177600000,730.91587,579.93956,150.97631,0.793442288,0.206557712
1500174000000,1368.41208,936.74516,431.66692,0.684549029,0.315450971
1500170400000,1698.56719,855.09195,843.47524,0.503419562,0.496580438
1500166800000,1842.15488,1080.77573,761.37915,0.586691022,0.413308978
1500163200000,1738.91383,549.49345,1189.42038,0.315998091,0.684001909
1500159600000,1041.06125,350.25836,690.80289,0.336443567,0.663556433
1500156000000,2545.5987,1213.14486,1332.45384,0.476565635,0.523434365
1500152400000,1536.93571,519.44697,1017.48873,0.337975731,0.662024263
1500148800000,891.59984,398.53552,493.06432,0.446989223,0.553010777
1500145200000,745.4865,285.93225,459.55424,0.383551211,0.616448775
1500141600000,3192.3093,1708.56359,1483.74571,0.535212421,0.464787579
1500138000000,2175.48315,1423.09656,752.38659,0.654151957,0.345848043
1500134400000,3345.01445,1075.93803,2269.07643,0.321654225,0.678345778
1500130800000,4070.38046,1397.72302,2672.65744,0.34338879,0.65661121
1500127200000,1660.30579,653.45437,1006.85142,0.39357471,0.60642529
1500123600000,2323.72498,1056.26599,1267.45899,0.45455723,0.54544277
1500120000000,847.35295,404.77168,442.58127,0.477689586,0.522310414
1500116400000,866.06656,518.2501,347.81645,0.598395232,0.401604757
1500112800000,1336.61728,631.86643,704.75086,0.472735494,0.527264514
1500109200000,1382.3547,680.9803,701.37441,0.49262342,0.507376587
1500105600000,2179.3753,749.14377,1430.23152,0.343742434,0.656257562
1500102000000,900.46941,374.26861,526.2008,0.415637229,0.584362771
1500098400000,760.10508,320.00947,440.09561,0.421006882,0.578993118
1500094800000,2388.3716,1264.06183,1124.30977,0.529256766,0.470743234
1500091200000,2613.94067,868.29534,1745.64533,0.332178672,0.667821328
1500087600000,1883.06899,503.36721,1379.70178,0.267312145,0.732687855
1500084000000,683.80965,203.04458,480.76508,0.296931434,0.703068581
1500080400000,647.75718,119.70264,528.05454,0.184795543,0.815204457
1500076800000,533.40447,229.15021,304.25426,0.429599343,0.570400657
1500073200000,1242.51778,874.69826,367.81952,0.703972429,0.296027571
1500069600000,1463.68865,727.32933,736.35931,0.496915331,0.503084662
1500066000000,1926.46063,602.24566,1324.21497,0.312617684,0.687382316
1500062400000,996.79007,316.44606,680.34401,0.317465101,0.682534899
1500058800000,2363.34167,1508.41669,854.92498,0.638255868,0.361744132
1500055200000,2707.78466,1028.3269,1679.45776,0.379766868,0.620233132
1500051600000,4625.61552,1654.53142,2971.0841,0.35768892,0.64231108
1500048000000,1152.31274,702.51322,449.79952,0.609654997,0.390345003
1500044400000,1855.15681,836.69358,1018.46323,0.451009627,0.548990373
1500040800000,1321.7509,609.21963,712.53128,0.460918642,0.539081365
1500037200000,1740.28289,500.85,1239.4329,0.287798037,0.712201968
1500033600000,391.68407,117.53832,274.14575,0.300084504,0.699915496
1500030000000,248.29967,157.10981,91.18986,0.632742726,0.367257274
1500026400000,244.86602,129.27479,115.59123,0.527940912,0.472059088
1500022800000,393.32031,196.04594,197.27437,0.498438385,0.501561615
1500019200000,356.84134,190.74453,166.0968,0.534535965,0.465464007
1500015600000,435.09672,324.53289,110.56383,0.745886777,0.254113223
1500012000000,282.96319,162.19371,120.76948,0.573197206,0.426802794
1500008400000,394.75116,253.00789,141.74327,0.640930074,0.359069926
1500004800000,464.37336,344.31972,120.05364,0.741471733,0.258528267
1500001200000,761.86235,467.87733,293.98502,0.614123181,0.385876819
1499997600000,1133.89218,308.5011,825.39108,0.272072694,0.727927306
1499994000000,700.34795,382.60892,317.73903,0.546312615,0.453687385
1499990400000,253.89227,113.86402,140.02824,0.448473756,0.551526204
1499986800000,430.5609,218.82353,211.73737,0.508228987,0.491771013
1499983200000,475.60516,264.07702,211.52814,0.555244228,0.444755772
1499979600000,390.09651,207.29448,182.80203,0.531392808,0.468607192
1499976000000,812.05654,264.08358,547.97296,0.32520344,0.67479656
1499972400000,1266.13711,729.5725,536.56461,0.57621919,0.42378081
1499968800000,1524.46786,438.86704,1085.60082,0.28788212,0.71211788
1499965200000,998.35308,572.75653,425.59655,0.57370137,0.42629863
1499961600000,2064.86641,664.22328,1400.64314,0.321678573,0.678321432
1499958000000,809.48657,350.97686,458.5097,0.433579596,0.566420392
1499954400000,1386.70631,513.99141,872.7149,0.370656286,0.629343714
1499950800000,849.3813,472.26228,377.11902,0.55600739,0.44399261
1499947200000,534.62355,303.6044,231.01915,0.567884449,0.432115551
1499943600000,490.1798,254.86213,235.31767,0.519936011,0.480063989
1499940000000,387.99556,177.89664,210.09891,0.458501742,0.541498233
1499936400000,789.56622,442.98366,346.58256,0.561046875,0.438953125
1499932800000,738.30783,262.62032,475.68752,0.355705722,0.644294291
1499929200000,626.11228,291.37212,334.74016,0.465367202,0.534632798
1499925600000,1144.81613,477.99944,666.81669,0.41753381,0.58246619
1499922000000,594.26737,298.97471,295.29266,0.503097974,0.496902026
1499918400000,734.40416,531.31437,203.08979,0.723463181,0.276536819
1499914800000,374.13142,218.10797,156.02345,0.58297154,0.41702846
1499911200000,260.90385,89.57742,171.32643,0.343334987,0.656665013
1499907600000,483.33483,211.60349,271.73134,0.437798968,0.562201032
1499904000000,472.30575,242.65279,229.65296,0.513762092,0.486237908
1499900400000,565.49204,266.38751,299.10453,0.471072077,0.528927923
1499896800000,872.35232,245.6868,626.66551,0.281637126,0.718362863
1499893200000,754.47855,248.46559,506.01296,0.329320946,0.670679054
1499889600000,701.4303,420.1024,281.3279,0.598922516,0.401077484
1499886000000,812.08376,318.61789,493.46587,0.392346092,0.607653908
1499882400000,1983.05633,1244.10302,738.9533,0.627366455,0.37263354
1499878800000,1517.27695,882.24461,635.03234,0.58146577,0.41853423
1499875200000,1672.1301,984.07292,688.05718,0.588514566,0.411485434
1499871600000,816.93045,552.90528,264.02516,0.676808264,0.323191723
1499868000000,676.44857,185.69624,490.75233,0.27451642,0.72548358
1499864400000,715.92779,324.46815,391.45964,0.453213515,0.546786485
1499860800000,936.45944,527.06178,409.39765,0.562823928,0.437176062
1499857200000,540.63269,288.34196,252.29073,0.533341704,0.466658296
1499853600000,413.47067,240.33908,173.13159,0.581272379,0.418727621
1499850000000,701.3256,430.34337,270.98223,0.613614233,0.386385767
1499846400000,432.99776,138.04048,294.95729,0.318801834,0.681198189
1499842800000,409.42146,299.44198,109.97948,0.731378321,0.268621679
1499839200000,491.46236,217.0473,274.41506,0.441635652,0.558364348
1499835600000,842.96005,515.57329,327.38676,0.611622449,0.388377551
1499832000000,824.22912,458.90248,365.32664,0.556765672,0.443234328
1499828400000,1186.06237,507.7646,678.29777,0.428109527,0.571890473
1499824800000,1568.27493,433.16014,1135.11479,0.276201661,0.723798339
1499821200000,1763.05114,805.76512,957.28603,0.457028785,0.542971221
1499817600000,1042.42287,361.97727,680.4456,0.347246094,0.652753906
1499814000000,1082.36758,419.82752,662.54005,0.387878876,0.612121115
1499810400000,842.45494,539.25418,303.20076,0.640098543,0.359901457
1499806800000,895.09583,460.27986,434.81596,0.514224114,0.485775875
1499803200000,1775.60688,687.1516,1088.45528,0.386995347,0.613004653
1499799600000,1118.63869,563.00814,555.63055,0.503297575,0.496702425
1499796000000,974.86546,450.78859,524.07688,0.46241108,0.53758893
1499792400000,999.88283,729.23194,270.6509,0.729317394,0.270682616
1499788800000,720.57578,298.52159,422.0542,0.41428202,0.585717993
1499785200000,1323.23519,641.50022,681.73497,0.484796826,0.515203174
1499781600000,2023.79676,655.37509,1368.42167,0.32383444,0.67616556
1499778000000,3262.11014,2543.4866,718.62355,0.779705924,0.220294079
1499774400000,694.78637,492.09161,202.69477,0.708263189,0.291736826
1499770800000,908.57456,434.4582,474.11636,0.478175616,0.521824384
1499767200000,1340.81382,959.9177,380.89612,0.715921693,0.284078307
1499763600000,1411.61217,487.84842,923.76374,0.345596638,0.654403355
1499760000000,2196.57752,1385.58691,810.99061,0.63079354,0.36920646
1499756400000,3522.62451,787.99934,2734.62517,0.223696661,0.776303339
1499752800000,1034.01676,444.6457,589.37106,0.430017885,0.569982115
1499749200000,1438.72109,842.10927,596.61182,0.585317944,0.414682056
1499745600000,1190.38058,620.50874,569.87184,0.521269206,0.478730794
1499742000000,1315.89689,305.69901,1010.19788,0.232312282,0.767687718
1499738400000,669.60205,216.35107,453.25098,0.323103954,0.676896046
1499734800000,1267.53116,839.76634,427.76483,0.662521259,0.337478749
1499731200000,4475.13668,1857.84142,2617.29526,0.415147414,0.584852586
1499727600000,2163.69869,929.20448,1234.49421,0.429451885,0.570548115
1499724000000,3110.9784,886.36327,2224.61513,0.284914633,0.715085367
1499720400000,1260.35953,466.89502,793.4645,0.3704459,0.629554092
1499716800000,1278.5684,846.00936,432.55904,0.661684866,0.338315134
1499713200000,1353.95438,584.44213,769.51225,0.431655703,0.568344297
1499709600000,832.72761,296.84769,535.87992,0.356476339,0.643523661
1499706000000,1440.26501,735.14641,705.11859,0.510424404,0.489575589
1499702400000,2686.85391,913.26348,1773.59044,0.339900683,0.66009932
1499698800000,2079.17799,604.61769,1474.5603,0.290796504,0.709203496
1499695200000,1836.49596,700.49508,1136.00088,0.381430232,0.618569768
1499691600000,1934.91597,711.94844,1222.96752,0.367947989,0.632052006
1499688000000,1036.65665,194.33897,842.31768,0.187467056,0.812532944
1499684400000,126.25388,63.54109,62.71279,0.503280295,0.496719705
1499680800000,184.17268,69.10324,115.06944,0.375208962,0.624791038
1499677200000,142.35091,49.08028,93.27063,0.344783746,0.655216254
1499673600000,347.83262,264.3213,83.51132,0.759909465,0.240090535
1499670000000,192.06407,71.03541,121.02866,0.369852675,0.630147325
1499666400000,155.79392,46.92414,108.86979,0.301193654,0.69880641
1499662800000,223.8238,90.46696,133.35684,0.404188295,0.595811705
1499659200000,146.54588,26.2665,120.27938,0.179237383,0.820762617
1499655600000,245.61428,71.93409,173.68018,0.292874217,0.707125742
1499652000000,414.84065,158.86008,255.98057,0.382942414,0.617057586
1499648400000,418.9162,130.69676,288.21945,0.311987839,0.688012185
1499644800000,732.15644,175.0937,557.06274,0.239147934,0.760852066
1499641200000,565.68104,142.08124,423.5998,0.251168468,0.748831532
1499637600000,281.88185,87.80682,194.07503,0.311502213,0.688497787
1499634000000,286.44646,94.58026,191.8662,0.330184775,0.669815225
1499630400000,197.69025,67.04564,130.64462,0.3391449,0.660855151
1499626800000,274.21463,42.44339,231.77124,0.154781639,0.845218361
1499623200000,312.71812,160.97634,151.74177,0.51476499,0.485234978
1499619600000,529.19851,116.36025,412.83825,0.219880154,0.780119827
1499616000000,676.24714,388.85044,287.39669,0.575012325,0.424987661
1499612400000,242.58707,81.2214,161.36567,0.334813393,0.665186607
1499608800000,316.83789,147.8335,169.00439,0.466590344,0.533409656
1499605200000,283.64689,146.54818,137.09871,0.516657101,0.483342899
1499601600000,198.28692,72.35163,125.93529,0.364883523,0.635116477
1499598000000,158.06623,83.34944,74.71679,0.527307066,0.472692934
1499594400000,245.27984,118.33379,126.94605,0.482444012,0.517555988
1499590800000,385.8668,43.66851,342.19829,0.113169907,0.886830093
1499587200000,98.36917,43.93007,54.43911,0.446583721,0.55341638
1499583600000,256.49605,75.06687,181.42917,0.292662869,0.707337092
1499580000000,318.47373,88.6368,229.83693,0.278317461,0.721682539
1499576400000,112.81974,35.42609,77.39365,0.31400613,0.68599387
1499572800000,314.28287,41.5225,272.76038,0.132118241,0.867881791
1499569200000,233.37093,90.12655,143.24438,0.386194416,0.613805584
1499565600000,169.67541,79.84543,89.82999,0.470577499,0.52942256
1499562000000,592.86402,373.5173,219.34672,0.630021872,0.369978128
1499558400000,194.36408,101.60331,92.76077,0.522747362,0.477252638
1499554800000,428.84847,241.76315,187.08532,0.563749592,0.436250408
1499551200000,166.26194,75.78156,90.48038,0.455796197,0.544203803
1499547600000,208.0464,124.09137,83.95503,0.596460069,0.403539931
1499544000000,465.42984,311.77093,153.65891,0.669855912,0.330144088
1499540400000,117.35364,73.27024,44.08341,0.624354217,0.375645868
1499536800000,468.9769,87.49011,381.48679,0.186555265,0.813444735
1499533200000,273.14978,172.01403,101.13575,0.629742517,0.370257483
1499529600000,282.74946,111.43963,171.30983,0.394128533,0.605871467
1499526000000,1149.55294,601.26811,548.28483,0.523045167,0.476954833
1499522400000,448.05646,331.59991,116.45654,0.7400851,0.259914878
1499518800000,286.6281,205.70453,80.92357,0.717670494,0.282329506
1499515200000,172.77971,88.17891,84.60079,0.510354543,0.489645399
1499511600000,415.69652,261.14634,154.55017,0.628213919,0.371786057
1499508000000,316.45084,276.50486,39.94598,0.873768766,0.126231234
1499504400000,429.52239,317.859,111.66339,0.740028942,0.259971058
1499500800000,545.44689,332.51992,212.92697,0.609628409,0.390371591
1499497200000,671.23872,287.58646,383.65226,0.428441405,0.571558595
1499493600000,350.60244,110.02922,240.57322,0.31382902,0.68617098
1499490000000,176.84425,73.35261,103.49164,0.414786514,0.585213486
1499486400000,283.92271,137.24297,146.67974,0.483381446,0.516618554
1499482800000,627.24254,199.8526,427.38994,0.318620928,0.681379072
1499479200000,818.20269,201.6171,616.58559,0.246414614,0.753585386
1499475600000,398.19897,77.54638,320.65258,0.194742794,0.805257181
1499472000000,1301.13534,705.32814,595.8072,0.542086683,0.457913317
1499468400000,1611.99366,761.94903,850.04462,0.472674955,0.527325039
1499464800000,599.05065,157.27096,441.77969,0.262533661,0.737466339
1499461200000,304.35739,102.42459,201.9328,0.336527363,0.663472637
1499457600000,268.14288,80.63544,187.50744,0.300718184,0.699281816
1499454000000,708.73999,256.86058,451.87941,0.362418635,0.637581365
1499450400000,781.70831,315.53913,466.16917,0.403653289,0.596346699
1499446800000,560.17042,195.13283,365.03758,0.348345473,0.651654509
1499443200000,879.80241,394.93916,484.86325,0.448895292,0.551104708
1499439600000,755.67572,521.10601,234.56971,0.689589458,0.310410542
1499436000000,1769.9896,803.39366,966.59593,0.45389739,0.546102604
1499432400000,1565.07846,696.95496,868.1235,0.445316307,0.554683693
1499428800000,1506.77908,339.37299,1167.40609,0.225230755,0.774769245
1499425200000,304.31509,215.44977,88.86532,0.707982539,0.292017461
1499421600000,389.96786,250.59839,139.36948,0.642612932,0.357387093
1499418000000,631.90151,231.31279,400.58872,0.366058296,0.633941704
1499414400000,1035.09372,231.52901,803.5647,0.223679272,0.776320718
1499410800000,828.28522,159.42719,668.85803,0.192478613,0.807521387
1499407200000,111.34851,61.75023,49.59829,0.554567187,0.445432903
1499403600000,99.55851,44.91576,54.64275,0.451149379,0.548850621
1499400000000,526.71436,235.35333,291.36103,0.446832948,0.553167052
1499396400000,531.75865,122.71927,409.03938,0.230780016,0.769219984
1499392800000,430.69078,102.7402,327.95058,0.238547479,0.761452521
1499389200000,181.76066,134.27921,47.48145,0.738769379,0.261230621
1499385600000,202.87648,33.27497,169.60151,0.164015908,0.835984092
1499382000000,745.52963,549.65347,195.87616,0.737265761,0.262734239
1499378400000,566.7863,323.70609,243.08022,0.571125467,0.428874551
1499374800000,419.90472,215.3307,204.57401,0.512808477,0.487191499
1499371200000,329.65465,82.42353,247.23112,0.250029933,0.749970067
1499367600000,249.43235,62.33551,187.09684,0.249909484,0.750090516
1499364000000,348.96203,126.22309,222.73893,0.361710098,0.638289874
1499360400000,264.84396,61.15255,203.69141,0.230900301,0.769099699
1499356800000,247.73579,86.93319,160.80261,0.350910904,0.649089136
1499353200000,511.79884,219.16757,292.63127,0.428229908,0.571770092
1499349600000,535.23758,266.82833,268.40925,0.498523161,0.501476839
1499346000000,360.23734,259.16431,101.07303,0.719426559,0.280573441
1499342400000,478.08101,178.95655,299.12446,0.374322649,0.625677351
1499338800000,256.40597,110.08671,146.31925,0.429345346,0.570654615
1499335200000,1169.23713,381.9428,787.29433,0.326659828,0.673340172
1499331600000,375.71846,192.32998,183.38848,0.511899202,0.488100798
1499328000000,342.27593,153.57986,188.69607,0.4487019,0.5512981
1499324400000,247.93034,161.29131,86.63903,0.650550917,0.349449083
1499320800000,408.68212,192.91437,215.76775,0.472040152,0.527959848
1499317200000,256.8013,83.18589,173.6154,0.323930954,0.676069007
1499313600000,289.15545,190.66874,98.48671,0.659398742,0.340601258
1499310000000,359.02641,180.72479,178.30162,0.50337464,0.49662536
1499306400000,656.86653,198.54411,458.32242,0.302259441,0.697740559
1499302800000,208.6247,95.96789,112.65681,0.460002531,0.539997469
1499299200000,373.53197,118.72806,254.80391,0.317852472,0.682147528
1499295600000,717.42824,492.21475,225.21348,0.686082207,0.313917779
1499292000000,464.20251,158.75753,305.44498,0.342000585,0.657999415
1499288400000,420.50895,151.01939,269.48956,0.359134782,0.640865218
1499284800000,1161.55042,775.02628,386.52414,0.667234299,0.332765701
1499281200000,1144.18977,381.89493,762.29485,0.333768873,0.666231136
1499277600000,759.56222,199.32023,560.24199,0.262414618,0.737585382
1499274000000,475.30555,241.81675,233.48879,0.508760628,0.491239351
1499270400000,386.53295,178.8816,207.65135,0.462784867,0.537215133
1499266800000,972.19547,423.76618,548.4293,0.435885779,0.564114231
1499263200000,710.51804,404.21209,306.30594,0.568897716,0.43110227
1499259600000,352.90664,221.19836,131.70828,0.62679002,0.37320998
1499256000000,233.52931,109.71701,123.81231,0.469821154,0.530178888
1499252400000,317.06182,63.78397,253.27784,0.20117203,0.798827938
1499248800000,236.26593,78.24931,158.01662,0.331191679,0.668808321
1499245200000,488.51292,303.05759,185.45533,0.620367605,0.379632395
1499241600000,1772.90009,385.12452,1387.77557,0.217228552,0.782771448
1499238000000,338.68988,159.72994,178.95994,0.471611198,0.528388802
1499234400000,211.92882,135.32104,76.60778,0.638521179,0.361478821
1499230800000,403.49691,172.94634,230.55057,0.428618747,0.571381253
1499227200000,212.64771,90.71134,121.93637,0.426580376,0.573419624
1499223600000,290.50775,105.55121,184.95654,0.363333543,0.636666457
1499220000000,356.57379,145.87872,210.69507,0.409112291,0.590887709
1499216400000,733.67326,128.65244,605.02082,0.175353863,0.824646137
1499212800000,697.8848,476.33113,221.55367,0.68253547,0.31746453
1499209200000,502.84887,159.26855,343.58032,0.316732441,0.683267559
1499205600000,326.8753,202.99073,123.88457,0.621003575,0.378996425
1499202000000,639.15818,278.97044,360.18774,0.436465415,0.563534585
1499198400000,822.57299,255.19652,567.37646,0.310241794,0.689758194
1499194800000,410.71971,169.26545,241.45425,0.412119131,0.587880845
1499191200000,658.72392,376.49609,282.22783,0.571553694,0.428446306
1499187600000,1601.57562,461.93232,1139.64329,0.288423671,0.711576323
1499184000000,1623.8655,460.53634,1163.32916,0.283604978,0.716395022
1499180400000,676.13919,246.20472,429.93447,0.36413319,0.63586681
1499176800000,345.75367,170.85248,174.90119,0.494145095,0.505854905
1499173200000,302.31676,151.33781,150.97895,0.500593517,0.499406483
1499169600000,249.0364,147.28566,101.75073,0.591422218,0.408577742
1499166000000,297.22666,90.43952,206.78714,0.304277954,0.695722046
1499162400000,387.03925,254.99699,132.04226,0.658840131,0.341159869
1499158800000,714.45381,253.60898,460.84483,0.354969036,0.645030964
1499155200000,616.08133,349.4205,266.66083,0.567166189,0.432833811
1499151600000,402.19529,180.86008,221.33521,0.449682243,0.550317757
1499148000000,652.20828,418.6074,233.60088,0.641830858,0.358169142
1499144400000,395.28102,162.95291,232.32811,0.412245723,0.587754277
1499140800000,957.6059,527.7314,429.87449,0.551094558,0.448905432
1499137200000,1549.27393,1060.01223,489.2617,0.684199359,0.315800641
1499133600000,484.32582,278.58457,205.74125,0.57520074,0.42479926
1499130000000,435.10556,193.30035,241.80521,0.444260813,0.555739187
1499126400000,454.53327,218.59224,235.94103,0.480915819,0.519084181
1499122800000,921.15893,616.04008,305.11885,0.668766333,0.331233667
1499119200000,584.03828,314.37669,269.6616,0.538280967,0.46171905
1499115600000,573.68872,177.56072,396.128,0.309507079,0.690492921
1499112000000,1364.3755,709.08292,655.29258,0.51971244,0.48028756
1499108400000,817.17088,120.27194,696.89894,0.147180893,0.852819107
1499104800000,497.26055,143.14984,354.11071,0.287876929,0.712123071
1499101200000,894.09181,164.83021,729.2616,0.184354904,0.815645096
1499097600000,591.58316,312.74602,278.83713,0.528659436,0.471340547
1499094000000,1745.80917,841.27654,904.53263,0.481883447,0.518116553
1499090400000,3039.91544,2055.11495,984.80049,0.676043459,0.323956541
1499086800000,1149.45356,753.65091,395.80265,0.655660164,0.344339836
1499083200000,562.89414,298.79278,264.10136,0.530815226,0.469184774
1499079600000,303.36466,197.05676,106.3079,0.649570586,0.350429414
1499076000000,256.82496,117.82702,138.99795,0.458783367,0.541216671
1499072400000,167.75831,55.02772,112.73059,0.328017849,0.671982151
1499068800000,222.50417,80.78564,141.71853,0.363074723,0.636925277
1499065200000,200.51384,116.26127,84.25258,0.579816685,0.420183365
1499061600000,378.48256,195.50594,182.97662,0.516552044,0.483447956
1499058000000,415.76993,291.57896,124.19098,0.701298817,0.298701207
1499054400000,146.55938,76.82655,69.73283,0.524200839,0.475799161
1499050800000,223.69998,38.82427,184.87571,0.173555089,0.826444911
1499047200000,237.83767,142.93257,94.9051,0.600966912,0.399033088
1499043600000,390.73784,178.85933,211.87851,0.457747655,0.542252345
1499040000000,761.88196,548.49385,213.38811,0.719919724,0.280080276
1499036400000,798.03302,388.1476,409.88542,0.486380376,0.513619624
1499032800000,884.0048,638.90309,245.1017,0.722737128,0.277262861
1499029200000,201.98532,135.17679,66.80853,0.669240666,0.330759334
1499025600000,264.14155,120.56386,143.57769,0.456436558,0.543563442
1499022000000,1197.01287,610.45804,586.55483,0.509984525,0.490015475
1499018400000,801.01819,508.83601,292.18218,0.635236523,0.364763477
1499014800000,411.09611,285.99389,125.10222,0.695686199,0.304313801
1499011200000,455.7695,325.17504,130.59446,0.713463801,0.286536199
1499007600000,333.87692,201.67286,132.20406,0.604033546,0.395966454
1499004000000,326.82243,120.90261,205.91982,0.369933636,0.630066364
1499000400000,239.04999,80.75919,158.2908,0.337833898,0.662166102
1498996800000,235.21539,131.97221,103.24318,0.561069622,0.438930378
1498993200000,181.41412,114.94225,66.47187,0.633590428,0.366409572
1498989600000,273.22267,99.42259,173.80008,0.363888509,0.636111491
1498986000000,1028.37404,734.67469,293.69936,0.714404158,0.285595852
1498982400000,186.21737,139.92532,46.29206,0.751408529,0.248591525
1498978800000,199.06502,81.86654,117.19847,0.411255277,0.588744672
1498975200000,638.10302,423.18742,214.9156,0.663196078,0.336803922
1498971600000,670.04052,387.08396,282.95655,0.577702316,0.422297669
1498968000000,443.3124,216.80003,226.51237,0.489045716,0.510954284
1498964400000,667.85152,254.10625,413.74527,0.38048315,0.61951685
1498960800000,283.56426,193.47462,90.08964,0.682295505,0.317704495
1498957200000,553.31547,123.19834,430.11713,0.22265479,0.77734521
1498953600000,683.64321,406.05355,277.58965,0.593955362,0.406044624
1498950000000,691.48316,275.49762,415.98554,0.398415516,0.601584484
1498946400000,1761.15081,554.90939,1206.24143,0.315083403,0.684916603
1498942800000,1163.5301,390.27186,773.25824,0.33542051,0.66457949
1498939200000,1206.24394,370.78948,835.45446,0.307391787,0.692608213
1498935600000,1289.20473,326.36882,962.83591,0.253155152,0.746844848
1498932000000,734.06491,268.45069,465.61422,0.365704294,0.634295706
1498928400000,280.78724,137.01289,143.77435,0.487959816,0.512040184
1498924800000,425.57261,299.60699,125.96561,0.7040091,0.295990877
1498921200000,698.71793,292.99844,405.71949,0.419337228,0.580662772
1498917600000,701.31413,316.36951,384.94462,0.451109562,0.548890438
1498914000000,308.28725,79.0209,229.26635,0.25632231,0.74367769
1498910400000,237.15136,121.29784,115.85352,0.511478576,0.488521424
1498906800000,191.73275,74.87264,116.86012,0.390505221,0.609494831
1498903200000,314.83346,120.42188,194.41158,0.382493906,0.617506094
1498899600000,323.10694,152.68046,170.42647,0.472538473,0.527461496
1498896000000,511.57956,317.46992,194.10963,0.620568031,0.37943195
1498892400000,435.65506,273.64063,162.01442,0.628113053,0.371886924
1498888800000,322.75337,155.14485,167.60852,0.48069165,0.51930835
1498885200000,296.73973,175.44278,121.29695,0.591234548,0.408765452
1498881600000,443.73451,129.21262,314.52189,0.291193534,0.708806466
1498878000000,844.19542,331.28662,512.9088,0.392428829,0.607571171
1498874400000,1021.31756,230.1172,791.20035,0.225314054,0.774685936
1498870800000,192.1638,119.86835,72.29545,0.623782159,0.376217841
1498867200000,1077.47701,346.78246,730.69454,0.321846737,0.678153254
1498863600000,990.65823,340.1762,650.48203,0.343384014,0.656615986
1498860000000,923.40168,389.24207,534.15961,0.421530606,0.578469394
1498856400000,374.49733,322.88647,51.61085,0.862186307,0.137813666
1498852800000,675.46687,295.57945,379.88743,0.437592816,0.562407198
1498849200000,373.48692,206.3257,167.16123,0.552430859,0.447569168
