,acf_value,skew,kurtosis,Y_5,Y_10,Y_20,Y_60
2/19/18 18:10,-0.103744641,0.358408671,-0.943601368,0.001035067,0.001449628,0.001647548,0.004129568
2/19/18 18:12,-0.09883885,0.522809495,-0.905966612,0.001096682,0.001968678,0.001858903,0.007312996
2/19/18 18:14,-0.096208141,0.642300928,-0.769394096,0.000152378,0.000449114,0.001248323,0.010554174
2/19/18 18:16,-0.077364655,0.798772247,-0.44097084,0.000820559,0.00066019,0.001988587,0.009421733
2/20/18 3:30,-0.043212365,-0.100896342,-1.854048434,0.002848557,0.002291057,-0.005171471,-0.013873878
2/20/18 3:31,0.052221662,-0.00945183,-1.823386959,0.002309934,0.001448019,-0.005794832,-0.013522796
2/20/18 3:32,0.063445608,0.070163477,-1.7657707,0.00172808,-0.000458793,-0.00745933,-0.014200305
2/20/18 3:49,0.334909897,-0.12679091,-1.227427935,-0.000677905,0.001339796,-0.008601915,-0.000472398
2/20/18 3:50,0.345407614,-0.170324634,-1.249093793,0.000066714,0.000245614,-0.009265239,-0.000936664
2/20/18 3:52,0.373329064,-0.173119404,-1.375144534,0.001094977,-0.000384577,-0.008233802,-0.000304457
2/20/18 3:54,0.372134267,-0.131131816,-1.533618856,0.002019069,-0.005440269,-0.006909169,0.000349865
2/20/18 3:56,0.383111661,-0.10773184,-1.640250038,-0.000613947,-0.004967634,-0.00569647,-0.000475142
2/20/18 3:58,0.391253564,-0.081571884,-1.728671033,-0.001722434,-0.007538761,-0.003864128,-0.000854648
2/20/18 4:04,0.250660694,0.067619148,-1.264976983,-0.002502732,-0.001476934,-0.001195082,0.005357244
2/20/18 4:05,0.163485653,0.0672049,-1.10337303,-0.003724675,-0.001315014,-0.001416986,0.005018006
2/20/18 4:07,0.048052123,-0.001465635,-0.660257052,-0.000533007,0.002804453,-0.000341809,0.007352941
2/20/18 4:11,-0.037203983,-0.150489248,-0.562459365,0.003404925,0.002863477,0.001996191,0.0074834
2/20/18 4:12,-0.054926041,-0.136385261,-0.640799147,0.00333924,0.002111301,0.001454138,0.006697222
2/20/18 4:13,-0.050216922,-0.13477894,-0.768608767,0.003572822,0.000707462,0.001151482,0.002787231
2/20/18 4:14,-0.019980647,-0.084165583,-0.829005324,0.002958238,0.00028227,-0.000193523,0.003049567
2/20/18 4:15,-0.00210152,-0.100383533,-0.970173528,0.001784287,-0.000102107,-0.000214854,0.003829106
2/20/18 4:16,-0.011125597,-0.169529314,-1.206124156,-0.00053961,-0.001404061,0.000426963,0.003514287
2/20/18 4:17,0.004037362,-0.228979626,-1.444835781,-0.001223852,-0.003137463,0.000995722,0.002683886
2/20/18 4:24,0.055588565,0.367440955,-1.379120439,-0.001094132,-0.000475658,0.004183381,0.003312399
2/20/18 4:28,-0.04246254,0.894429649,-0.316510363,0.002643193,0.003850278,0.008473846,0.007013488
2/20/18 4:30,-0.049572802,1.210535971,0.79241726,0.001679984,0.005613155,0.007879911,0.006738457
2/20/18 4:32,-0.013952393,1.198252061,1.228438557,0.002879961,0.005031112,0.006531539,0.00675741
2/20/18 4:34,0.032168055,0.819405424,0.730375431,0.004239061,0.004661256,0.007504511,0.00675136
2/20/18 5:10,-0.17659343,-1.039323636,0.611136615,0.001418018,0.003179147,0.002420548,0.000444866
2/20/18 5:13,0.090814024,-1.604863814,2.95674701,0.003058506,0.001129501,0.004544833,1.33072E-05
2/20/18 5:14,-0.082889394,-1.519678122,1.9594973,0.002616784,0.000544377,0.003496302,-0.00021449
2/20/18 5:15,-0.088058929,-1.528255802,2.006707153,0.001758636,0.000479034,0.001828125,-0.001517727
2/20/18 5:17,-0.213422151,-1.454510534,1.879482378,-0.000176662,0.000109745,0.000843161,-0.001437389
2/20/18 5:18,-0.241590921,-1.375119537,1.724746331,-0.001923123,-0.000337015,0.000411907,-0.002118378
2/20/18 5:19,-0.229457406,-1.342074141,1.739889867,-0.002066998,0.000467973,0.000195319,-0.003115258
2/20/18 5:21,-0.221016322,-1.1675919,1.025830003,0.001460112,0.002906829,0.002330714,-0.000908217
2/20/18 5:23,-0.174937434,-0.872660097,0.168068245,0.001589165,0.003411478,0.002921062,-0.001120187
2/20/18 5:24,-0.120546956,-0.715447606,-0.244129769,0.002540222,0.002950319,0.002877861,-0.000785144
2/20/18 5:25,-0.109287797,-0.699614424,-0.269596123,0.000521827,0.001348445,0.002290108,-0.002600465
2/20/18 5:27,-0.130507811,-0.743289019,-0.196365759,0.002066188,0.000733336,0.002711202,-0.002304388
2/20/18 5:28,-0.141412042,-0.740262782,-0.12370362,0.001819422,0.000749174,0.002052201,-0.002606162
2/20/18 5:53,0.003757817,-0.362055609,-0.719426777,0.00019803,0.000211525,-0.001989509,0.001895689
2/20/18 5:54,0.091028582,-0.364639008,-0.685180524,0.000655796,-0.00072539,-0.001860425,0.000390801
2/20/18 5:57,0.111907972,-0.172685586,-1.098439325,0.000530387,-0.000959091,-0.000683075,0.003383229
2/20/18 5:58,0.138671173,-0.148579514,-1.196255167,1.34921E-05,-0.001153678,-0.001268789,0.002942126
2/20/18 6:02,0.006759996,-0.019448566,-1.35648896,-0.001488688,-0.001724184,-0.001528741,0.00414179
2/20/18 6:04,0.004183944,0.201565359,-1.278945787,-0.002003638,-0.001135859,-0.001162538,0.00675558
2/20/18 6:07,0.046211454,0.29986377,-0.726155172,-0.000235847,0.000276281,-0.000482526,0.007668614
2/20/18 6:09,-0.02945757,-0.007230388,-0.353300826,0.000869521,0.000577068,0.000794368,0.009995249
2/20/18 6:11,0.032691159,0.136255899,-0.526002001,0.000568676,0.000332622,0.002397987,0.010161053
2/20/18 6:13,0.117327827,0.281769052,-0.461978433,0.00092033,-5.25841E-06,0.003031744,0.009341841
2/20/18 6:14,0.134362474,0.393993224,-0.312871412,-0.000292199,-2.67098E-05,0.003236819,0.00895958
2/20/18 6:16,0.101495379,0.675190405,0.244224764,-0.00023592,-0.001080406,0.002576245,0.01063248
2/20/18 6:17,0.101308955,0.708296678,0.605475835,-0.000316306,-0.000758597,0.003042431,0.010639125
2/20/18 6:20,0.133394726,-0.134156996,-0.99662233,0.000284422,0.001577628,0.004894093,0.01053702
2/20/18 6:21,0.153383998,-0.00368651,-1.015123142,-0.000844685,0.002064679,0.003400193,0.008720262
2/20/18 6:23,0.122271614,0.092591094,-1.166432986,9.91592E-05,0.003037018,0.004214802,0.010857609
2/20/18 6:26,0.130482547,0.427480361,-0.904374742,0.002911824,0.003660606,0.006084191,0.010882838
2/20/18 6:28,0.164527698,0.651462404,-0.602715194,0.002937568,0.00404538,0.005504721,0.010255735
2/20/18 6:29,0.177293325,0.767347755,-0.445674287,0.003312156,0.003279973,0.005774146,0.010765283
2/20/18 6:30,0.239246001,0.816452207,-0.193006303,0.002973794,0.003311241,0.004423025,0.010169474
2/20/18 10:48,0.108662757,-0.435085854,-0.130194899,0.000481334,0.002654875,0.003355328,-0.001922127
2/20/18 10:51,0.004010734,-0.329281373,-0.861100236,0.000978568,0.002662988,0.002732503,-0.001406357
2/20/18 10:52,0.09736516,-0.405491219,-1.235775329,0.001464771,0.00187095,0.002702341,-0.002640864
2/20/18 10:54,0.110458956,-0.279116588,-1.455296651,0.002052532,0.003057417,0.003076125,-0.002314444
2/20/18 10:56,0.087191494,-0.139247776,-1.373980383,0.001682773,0.002895332,0.003517797,-0.003183914
2/20/18 10:57,0.056498518,-0.156430515,-1.406873247,0.000405586,0.002492767,0.00423575,-0.003752656
2/20/18 11:44,0.075563627,-0.484757075,-0.8331669,0.001080788,0.001153306,0.000643753,0.002330641
2/20/18 11:47,0.052545781,-0.205800627,-1.396971216,-0.000032052,0.000316339,0.001270394,-4.81316E-05
2/20/18 11:50,-0.033942842,0.146814187,-1.477195416,0.00128655,0.000182353,0.002363946,0.000402013
2/20/18 11:52,-0.001256048,0.286971929,-1.497130947,0.000348402,-0.001005006,0.002130613,0.000273362
2/20/18 11:54,-0.024268322,0.455176474,-1.478037188,-0.001411711,-0.000508966,0.001253663,-0.001315275
2/20/18 11:56,0.032969982,0.722454114,-1.059762035,-0.000289397,0.001977545,0.002717115,-0.000731638
2/20/18 11:57,0.026717882,0.875149527,-0.73259879,-0.001352937,0.000953754,0.003627479,-0.000699348
2/20/18 11:59,0.017871584,1.152344063,0.166558936,0.000904021,0.001805252,0.004385977,-0.000941577
2/20/18 12:02,0.007369838,1.320273793,1.128182042,0.002309816,0.003138774,0.004276137,-0.001864485
2/20/18 12:04,0.022590441,1.49213116,2.685472639,0.000900417,0.001763527,0.00325904,-0.003074111
2/20/18 12:05,0.095669806,0.871195713,0.033280632,0.001531738,0.003513357,0.002436856,-0.002640374
2/20/18 12:38,0.253015356,-0.606592331,-0.389848176,2.94081E-05,-0.002045203,-0.003272325,-0.008065853
2/20/18 12:39,0.219588476,-0.730626816,0.029851039,-0.001621362,-0.002537612,-0.005139442,-0.009194449
2/20/18 12:42,0.025947408,-0.834438311,0.4048728,-0.002131348,-0.001842519,-0.004976854,-0.008370601
2/20/18 12:47,0.145649337,-1.547445833,2.613731208,0.000289446,-0.000335115,-0.003679829,-0.006818072
2/20/18 12:48,0.206497759,-1.389670495,1.469416986,-0.000833153,-0.001229637,-0.003718378,-0.007297452
2/20/18 12:50,0.130542412,-1.081873644,0.08633468,-0.000412568,-0.001317967,-0.004688271,-0.007506484
2/20/18 12:54,0.077935196,-0.702706205,-0.86104859,-0.001038048,-0.002269222,-0.00593592,-0.006877513
2/20/18 12:56,-0.010356648,-0.492693283,-1.288753033,-0.002121008,-0.002284691,-0.00627743,-0.006778882
2/20/18 12:59,0.016125777,-0.289051231,-1.257982585,-0.001232453,-0.001957533,-0.003611436,-0.007209447
2/20/18 13:02,0.048501504,-0.286716101,-0.8476862,-0.000830614,-0.001290108,-0.00432186,-0.004848654
2/20/18 13:04,0.022920402,-0.254641778,-0.893234611,-0.000725974,-0.003675037,-0.000690918,-0.00548164
2/20/18 13:07,0.093490202,-0.038621126,-0.939870647,-0.000459875,-0.002515004,-0.00147399,-0.004839235
2/20/18 13:10,-0.019878922,0.122178976,-0.783367823,-0.002341611,-0.001754943,0.000118432,-0.004877235
2/20/18 13:14,-0.115028563,-0.412742225,-0.419079468,0.001297888,0.002995127,0.000820287,-0.002558
2/20/18 13:16,-0.187933222,-0.552009356,-0.639365353,0.000617957,0.003308255,0.000957968,-0.003146453
2/20/18 13:17,-0.16398883,-0.509343951,-0.87087571,-0.000981614,0.001043639,0.000245403,-0.00437681
2/20/18 13:18,-0.120406483,-0.393547415,-1.034217891,0.000425785,0.000929721,-0.000134742,-0.005163321
2/20/18 13:22,-0.12103206,-0.037952958,-1.303476741,0.002027242,0.002129819,0.000915093,-0.004545774
2/20/18 13:23,-0.099626025,0.035145602,-1.284577886,0.000503721,-0.00017509,-0.000406748,-0.007375342
2/20/18 13:24,-0.046884442,0.05124363,-1.216770079,-0.001068031,-0.002168345,-0.001600702,-0.012124978
2/20/18 13:34,-0.14039282,0.110014447,-0.806520614,1.07844E-05,0.000568877,-0.001766054,-0.005459604
2/20/18 13:37,-0.091667333,0.159244819,-0.882288417,-0.000312745,-0.000881618,-0.001501824,-0.00448358
2/20/18 13:39,-0.107267079,0.307401715,-0.624065094,0.000558087,-0.001426222,-0.003146316,-0.004081853
2/20/18 13:42,-0.063515326,0.654538304,0.152318635,-0.000569051,-0.001237887,-0.001442854,-0.004695342
2/20/18 13:43,-0.067902875,0.772625402,0.605152856,-0.001425546,-0.002341775,-0.002810777,-0.007036105
2/20/18 13:49,-0.068881888,0.655358231,0.952020038,-0.000351098,-0.001722551,-0.001660452,-0.005953329
2/20/18 13:53,0.015801155,0.339638473,0.025996806,-0.001450501,-0.000470103,-0.001631476,-0.002282553
2/20/18 13:54,-0.227623686,0.272486437,-0.022119225,-0.001371934,-0.000866871,-0.001612312,-0.003014064
2/20/18 13:58,0.07973422,-0.458659521,-0.043768709,0.000981822,0.00018113,-0.001398507,-0.001514824
2/20/18 13:59,0.018791933,-0.494405174,-0.086613025,0.000505757,6.22054E-05,-0.000521984,-0.004005485
2/20/18 14:00,0.010897302,-0.419758435,-0.265599963,0.00017574,-0.001034875,-0.002877655,-0.004431211
2/20/18 14:01,-0.203315225,-0.316602437,-0.333694671,-0.002692863,-0.001712481,-0.003927363,-0.005134743
2/20/18 14:04,-0.192748931,-0.328499909,-0.864765524,-0.000443327,-0.000746087,-0.007366258,-0.003976428
2/20/18 14:06,-0.269922862,-0.583575613,0.146355164,0.000983029,0.000498231,0.000809585,-0.002551391
2/20/18 14:08,-0.001830822,-0.358141888,-0.202076953,-0.000362302,-0.00157935,-0.001925533,-0.004424539
2/20/18 14:12,0.074616726,-0.1357232,-0.331761456,-5.68773E-05,-0.001207965,-0.001384014,-0.003780985
2/20/18 14:13,0.075570332,-0.043503982,-0.33120639,-0.00121749,-0.003013963,-0.001588148,-0.005021577
2/20/18 14:14,0.070677319,0.077987727,-0.282991698,-0.000281344,-0.006625114,-0.002091145,-0.004282491
2/20/18 14:18,0.058750444,-0.346994996,-1.014369625,-0.001798663,-0.00034673,-0.000755764,-0.004494058
2/20/18 14:21,0.020242653,-0.400344979,-0.70536506,0.002049955,0.000569354,-0.000509804,-0.002784941
2/20/18 14:24,0.001328952,-1.584673164,4.032008482,0.004403426,0.004564208,0.003006495,0.001925355
2/20/18 14:25,-0.015979363,-1.406678875,3.283910888,-0.000412131,-0.000238448,-0.001065747,-0.002996654
2/20/18 14:30,-0.244306452,-1.222176136,2.790881833,0.000173755,0.000757097,-4.87294E-05,-0.001077148
2/20/18 14:32,-0.252843262,-1.017070602,2.400991099,0.001467298,0.000941132,0.00030919,-0.001022606
2/20/18 14:35,-0.21913045,-1.073163356,2.975655944,0.000583241,-0.000827496,0.001776849,-0.001608659
2/20/18 14:36,-0.25571391,-1.112503249,3.385389183,-0.001535861,-0.003039323,0.000382069,-0.002727795
2/20/18 14:38,-0.337794702,-1.299988601,3.991945757,-0.00110875,-0.001409657,0.000639768,-0.002401839
2/20/18 14:41,-0.301746043,-1.473829542,4.918026432,-0.001505775,0.000634867,-0.000702695,-0.002108193
2/20/18 14:44,-0.318928996,-1.284995241,4.160430467,-0.00036111,0.002242682,0.000407267,-0.000608185
2/20/18 14:46,-0.326969361,-1.164806657,3.130094309,0.00214387,0.003431823,0.000701037,-0.000249982
2/20/18 14:47,-0.321830861,-1.183165041,2.78495201,0.001863457,0.003433542,-0.000146686,-0.000323361
2/20/18 14:49,-0.317494761,-0.951606649,2.170674433,0.002604733,0.000233584,-0.000418278,-0.002102364
2/20/18 14:50,-0.314133622,-0.877736809,2.206766686,0.00199974,-0.000257768,-0.000822145,-0.002260221
2/20/18 14:51,-0.302358848,-1.071604903,2.77364975,0.001285197,-0.001336714,-0.001065683,-0.00301517
2/20/18 14:52,-0.316973607,-1.061567685,2.875085427,0.001567164,-0.001111656,-0.002708646,-0.003147886
2/20/18 15:01,-0.047694164,-0.055821377,-1.188958128,-0.000103171,0.000271393,-0.001574709,-0.003160278
2/20/18 15:03,-0.064868387,0.045406994,-1.299875256,-2.71656E-06,-0.000964489,-0.000654692,-0.004199809
2/20/18 15:04,-0.032812378,0.092607937,-1.339428253,-0.001186021,-0.001053143,-0.001484561,-0.005482292
2/20/18 15:07,0.007169717,0.276853214,-1.348673804,-0.000703653,-0.001200829,-0.000157575,-0.004105097
2/20/18 15:09,-0.084010388,0.493771149,-1.074480065,0.000133036,-0.001744461,0.001162974,-0.003730864
2/20/18 15:10,-0.044719428,0.604601064,-0.986889626,-0.001591332,-0.002017678,-0.000206493,-0.003967467
2/20/18 15:13,-0.024674115,0.6249419,-0.60165805,-0.000687954,0.000310096,0.000663482,-0.003953589
2/20/18 15:16,-0.104084403,0.495394363,-0.388106751,0.000699348,0.000957862,0.001785107,-0.003265439
2/20/18 15:19,-0.149974231,0.270611224,-0.64614341,0.001448092,0.002912516,0.000914584,-0.002931569
2/20/18 15:20,-0.13942319,0.286170589,-0.767808941,0.000302039,0.001814847,0.001583665,-0.00276189
2/20/18 15:21,-0.160205586,0.314483413,-0.845514284,0.000258333,0.002110066,0.000168488,-0.003885877
2/20/18 15:22,-0.241521155,0.406347763,-0.854700028,0.000671608,0.001506251,0.000329006,-0.004298836
2/20/18 15:23,-0.23358894,0.535526024,-0.711979676,0.000497457,0.000353276,-0.000429498,-0.004634777
2/20/18 15:25,-0.301841769,0.761971259,-0.220519857,0.001512351,0.001153387,0.001436293,-0.003179975
2/20/18 15:26,-0.331145155,0.914516597,0.28105179,0.001851255,0.000826453,0.000263704,-0.003648355
2/20/18 15:27,-0.303437144,1.006030167,0.886513393,0.000834083,-0.000388565,-1.91293E-05,-0.002986351
2/20/18 15:28,-0.270647942,1.025802108,1.530743101,-0.000144109,-0.000152152,-0.001078646,-0.003072919
2/20/18 15:43,0.055240388,0.441122453,0.15607515,-0.000152293,-0.000250195,-0.003119281,-0.003581706
2/20/18 15:49,0.164393305,0.110952643,0.050640239,0.00088459,-0.000220358,-0.002049526,-0.003731499
2/20/18 15:53,0.074075103,0.430328356,0.305408037,-0.001477174,-0.002869803,-0.003585214,-0.003285993
2/20/18 15:54,0.092801844,0.43435848,0.266214461,-0.001103971,-0.00350249,-0.004084444,-0.003831538
2/20/18 15:58,0.00869543,-0.486301184,0.48547259,-0.00139469,-0.001067784,-0.002201058,-0.002181989
2/20/18 15:59,0.028096312,-0.369071623,0.085482575,-0.00240117,-0.001829571,-0.002771418,-0.003904051
2/20/18 16:04,0.009946451,-1.170702585,1.004988047,0.000572974,-0.000583999,-0.000851547,-0.00105611
2/20/18 16:05,0.026116342,-1.039168482,0.376234009,0.000496451,-0.000793776,-0.000430985,-0.001879422
2/20/18 16:07,-0.004390661,-0.766390793,-0.541672518,-0.000802143,-0.000714738,0.000965605,-0.001268523
2/20/18 16:09,-0.065937291,-0.514401275,-1.085743059,-0.00115631,-0.000943573,0.000452858,-0.001709973
2/20/18 16:12,-0.137448165,-0.278736982,-1.309962006,8.74755E-05,-0.000221037,0.002326237,-0.001045556
2/20/18 16:14,-0.184543414,-0.094368618,-1.385385845,0.000212984,-0.000267704,0.0021815,-0.001998771
2/20/18 16:16,-0.16832288,0.09363589,-1.426183145,7.64432E-05,0.000573324,-0.000382216,-0.002402501
2/20/18 16:18,-0.176481609,0.227004315,-1.462825162,-0.000283944,0.001782838,0.000636034,-0.001419608
2/20/18 16:19,-0.107647626,0.281421593,-1.504240226,-0.000480586,0.00139775,0.000647005,-0.000898054
2/20/18 16:24,-0.129687301,0.890921764,-0.400744391,0.001879239,0.002449861,0.000450663,-0.003837248
2/20/18 16:25,-0.061628633,1.04904054,0.109832018,0.000925107,0.000908625,-0.000802305,-0.004802917
2/20/18 16:26,-0.0474386,1.162672864,0.635896504,0.001255133,-0.000954993,-0.000818565,-0.005315325
2/20/18 16:27,-0.079604651,0.913378239,-0.154622548,0.000556086,-0.000730292,-0.001943192,-0.006766998
2/20/18 16:40,0.041924243,0.566785811,-1.003221464,-0.000196602,-0.000136529,-0.000532573,-0.01206099
2/20/18 16:41,0.0755731,0.653168229,-0.939015787,-0.000373978,-0.000322112,-0.000900931,-0.014503238
2/20/18 16:45,0.028269352,0.711175226,-0.766869406,6.00847E-05,0.000423324,-0.000647276,-0.014685238
2/20/18 16:46,0.038407271,0.705722879,-0.774298353,5.18849E-05,0.000324963,-0.000294925,-0.014972897
2/20/18 16:49,0.036372347,0.629702032,-0.85110023,0.000784087,-0.000393519,-2.45881E-05,-0.026008726
2/20/18 16:50,0.037647323,0.624034569,-0.875394545,0.000363217,-0.000396098,-0.000363217,-0.028268246
2/20/18 16:51,0.054446395,0.626511048,-0.895318635,0.000273064,-0.000579006,-0.000540667,-0.031448825
2/20/18 16:55,0.055523842,0.617013926,-0.820460183,-0.00075904,-0.001070146,-0.002306821,-0.025350459
2/20/18 16:59,-0.018858371,0.687126226,-0.433752911,0.000451068,0.000369076,0.000237997,-0.032471668
2/20/18 17:02,-0.010094346,0.994781024,0.481761742,0.000472768,-0.000106578,-0.00044544,-0.037537343
2/20/18 17:05,-0.03181562,0.922781655,1.417251981,0.000344344,-0.001237999,-0.003358722,-0.036527809
2/20/18 17:06,0.045136749,0.442933386,0.054726252,-0.000193943,-0.001862945,-0.00420676,-0.035174699
2/20/18 17:09,-0.190855992,0.121453487,-0.766126938,-0.001445268,-0.00013103,-0.003639126,-0.033060854
2/20/18 17:16,0.005396899,-1.113173187,1.520072876,0.000925001,-0.002348189,-0.006614578,-0.026989231
2/20/18 17:17,0.023735671,-0.969295735,0.69952715,0.000705865,-0.002927424,-0.008768703,-0.02492152
2/20/18 17:18,0.031686927,-0.819249336,0.347428761,-0.001703568,-0.003866138,-0.010827176,-0.023620175
2/20/18 17:20,0.074437228,-0.613070418,0.048636488,-0.002797321,-0.002332578,-0.010669744,-0.023105929
2/20/18 17:21,-0.089075367,-0.512780936,-0.185263854,-0.003270165,-0.002559174,-0.012916173,-0.021605335
2/20/18 17:28,-0.054982919,-1.292509187,0.557658149,-0.001347657,-0.006988055,-0.014519564,-0.02037954
2/20/18 17:29,-0.060341571,-1.139208767,-0.034559743,-0.004244701,-0.008445529,-0.022427267,-0.021155063
2/20/18 17:37,-0.113416876,-1.008776636,0.406928617,-0.004218735,-0.008566897,-0.018529941,-0.021352639
2/20/18 17:42,0.010680181,-1.105490634,0.391235364,-0.004366583,-0.014100827,-0.02102818,-0.025947955
2/20/18 17:44,-0.04067395,-0.965564786,-0.169382862,-0.000850371,-0.017511544,-0.025926613,-0.028572014
2/20/18 17:47,0.156608746,-0.817943993,-0.564446113,-0.009776936,-0.010049135,-0.021353717,-0.019309448
2/20/18 17:55,0.152406705,-1.070257288,0.519982752,0.003517614,-0.005680423,0.00255501,-0.003071772
2/20/18 17:56,0.160536127,-0.945188854,0.006964207,-0.004583768,-0.01101003,-0.002741273,-0.007207076
2/20/18 17:57,0.00840356,-0.831318034,-0.384845892,-0.006753401,-0.011419337,-0.003296737,-0.009688199
2/20/18 18:04,0.07592109,-0.257409333,-1.195805744,0.004410523,0.011343262,0.01757953,-0.003861696
2/20/18 18:06,0.047756032,-0.202315097,-1.3308238,0.005821895,0.00836081,0.014401381,-0.008017176
2/20/18 18:07,0.029323228,-0.147140537,-1.417665537,0.00447859,0.008216425,0.013807455,-0.005494759
2/20/18 18:08,0.061952276,-0.075510093,-1.489714482,0.003205246,0.013269039,0.011706127,-0.008716568
2/20/18 18:09,0.076493212,0.023893801,-1.515863949,0.006902296,0.006605136,0.008029218,-0.010053509
2/20/18 18:10,0.102834371,0.111712102,-1.514498154,0.002770169,0.006409962,0.006709401,-0.011854404
2/20/18 18:13,0.151287458,0.412606069,-1.305966425,0.010031639,0.01012223,0.009808384,-0.012895947
2/20/18 18:16,0.102776116,0.677942518,-0.631872641,0.005767878,0.005990486,0.00357683,-0.028079524
2/20/18 18:17,0.146770947,0.745981709,-0.333483349,0.004861529,0.005545465,0.00042214,-0.026630147
2/20/18 18:44,0.051198987,-1.550495996,2.002446416,0.004707788,0.006926184,-0.001149003,-0.007368038
2/20/18 18:45,0.0736763,-1.518143888,1.494978609,-0.000136565,0.005495747,-0.005295968,-0.00845963
2/20/18 18:46,0.042638729,-1.322840806,0.689672207,-0.000587384,0.003016373,-0.008836299,-0.008297154
2/20/18 18:50,-0.014456433,-0.788485996,-0.962919128,0.005633081,0.005080595,-0.00344011,0.004801504
2/20/18 18:51,0.026248854,-0.660255593,-1.232292058,0.003605875,-0.002629279,-0.006658092,0.000238499
2/20/18 18:53,-0.050697198,-0.407626028,-1.500163252,0.001377465,-0.008808138,-0.010585092,1.42837E-05
2/20/18 18:55,-0.021801619,-0.17868189,-1.579029375,-0.000549391,-0.010732731,-0.02008394,0.002075794
2/20/18 18:57,-0.003646079,0.001868631,-1.546202511,-0.004793744,-0.007233228,-0.020348028,0.003745467
2/20/18 18:58,-0.001539909,0.098412509,-1.469358081,-0.010171593,-0.010932905,-0.022063922,0.002864121
2/20/18 19:03,-0.074817823,0.497813749,-0.653729857,-0.000769136,-0.001792745,-0.01164009,0.014833749
2/20/18 19:06,0.103915681,0.385452868,-0.075387836,0.001608951,-0.012032774,-0.005213458,0.015734506
2/20/18 19:08,0.096175654,0.165959352,-0.409088716,-0.001024397,-0.011254056,-0.007310987,0.015569112
2/20/18 19:09,0.10463949,0.206395649,-0.33642556,-0.006503479,-0.013710615,-0.007879105,0.016727726
2/20/18 19:16,0.050876033,-0.89890938,0.540921262,-0.001674911,0.006902371,0.001782128,0.031704497
2/20/18 19:19,0.065344971,-0.674103495,-0.506456084,0.001971902,0.005912575,0.004932481,0.033398696
2/20/18 19:21,0.087197478,-0.467048937,-0.951061931,0.008591672,0.004359636,0.00605187,0.035226449
2/20/18 19:22,0.098444889,-0.371271009,-1.142117758,0.006938399,0.005972072,0.00710369,0.035342016
2/20/18 19:24,0.036398678,-0.115836154,-1.333214296,0.003932918,-0.001449884,0.00745188,0.032887178
2/20/18 19:25,0.019109731,0.007958832,-1.32566645,0.001432334,-0.00305526,0.005570508,0.031672943
2/20/18 19:31,0.173969922,0.315890354,-1.022151933,-0.000892904,0.001684889,0.018120615,0.032065018
2/20/18 19:32,0.06913237,0.213544587,-1.387148984,-0.003392353,0.0011249,0.018490634,0.02957059
2/20/18 19:34,-0.016481531,0.289941743,-1.420787204,0.004411032,0.008914689,0.025176499,0.035644729
2/20/18 19:35,-0.087613229,0.420170267,-1.290651382,0.003652637,0.008652203,0.024971642,0.037517018
2/20/18 19:37,-0.077223413,0.678734725,-0.885984361,0.004532629,0.013004753,0.025459787,0.034991288
2/20/18 19:38,-0.114725288,0.836262447,-0.558470246,0.008662858,0.014550012,0.025618093,0.03585549
2/20/18 19:40,-0.088787582,1.037432122,0.242660608,0.00498137,0.018283188,0.024823156,0.034497289
2/20/18 19:41,-0.081257769,1.150501903,0.887904142,0.008326718,0.01640808,0.023291982,0.034134568
2/20/18 22:52,0.140494587,-1.276518613,1.114508174,0.000847184,-0.004434257,-0.012370698,-0.009854534
2/20/18 22:54,0.052414292,-0.960501964,-0.102679899,-0.001021023,-0.014393312,-0.016056363,-0.012849163
2/20/18 22:58,0.147896244,-0.534249013,-1.221144562,-0.010729612,-0.010621806,-0.010825854,-0.01017687
2/20/18 23:05,0.182401493,-0.592245205,-0.360279241,0.001633274,-0.003404329,0.007488949,0.002784316
2/20/18 23:06,0.144724293,-0.508672069,-0.588181044,-5.72905E-06,-0.005190406,0.005419797,0.000779266
2/20/18 23:09,0.101652806,-0.292700326,-1.073540768,-0.002551752,0.000906015,0.003477837,0.003366019
2/20/18 23:10,0.10587982,-0.249978079,-1.22494647,-0.005029388,0.006278855,0.004610989,0.003974793
2/20/18 23:15,0.087527785,0.107003422,-1.375459473,0.011365404,0.010930488,0.008554295,0.009602585
2/20/18 23:17,0.096063659,0.206447593,-1.357804128,0.009387528,0.006769931,0.007541791,0.011590572
2/20/18 23:18,0.081296734,0.258715755,-1.373408759,0.006408911,0.003340601,0.002191732,0.006546432
2/20/18 23:19,0.120173467,0.315392598,-1.368312136,0.002179916,0.002569494,0.002506359,0.006932076
2/20/18 23:20,0.114559352,0.270336763,-1.462336985,-0.000430028,-0.001657459,-0.002845133,0.000290482
2/20/18 23:44,0.17700251,-0.813084471,0.122789366,0.001259103,0.001041011,0.002065043,0.000760051
2/20/18 23:46,0.172516587,-0.981127684,1.123088811,0.000228961,0.00069009,0.000400882,0.000629957
2/20/18 23:48,0.199307641,-0.604286466,1.572326139,0.001433092,0.000986003,0.00204354,0.00154773
2/20/18 23:49,0.020003975,0.279360027,-0.456047187,-0.000217817,-0.00064165,0.00244629,0.002131195
2/20/18 23:51,0.20903612,0.313300136,-0.260992924,0.000461023,-0.000460794,0.003066045,0.002565172
